Age,Gender,EducationLevel,JobTitle,YearsOfExperience,Salary
33,Male,Bachelor's Degree,Operations Manager,7,96000
37,Male,Bachelor's Degree,Operations Manager,10,113000
39,Male,Bachelor's Degree,Operations Manager,13,127000
38,Male,Bachelor's Degree,Operations Manager,11,119000
34,Male,Bachelor's Degree,Operations Manager,8,101000
38,Male,Bachelor's Degree,Operations Manager,11,119000
34,Male,Bachelor's Degree,Operations Manager,8,101000
38,Male,Bachelor's Degree,Operations Manager,11,119000
34,Male,Bachelor's Degree,Operations Manager,8,101000
38,Male,Bachelor's Degree,Operations Manager,11,119000
34,Male,Bachelor's Degree,Operations Manager,8,101000
38,Male,Bachelor's Degree,Operations Manager,11,119000
34,Male,Bachelor's Degree,Operations Manager,8,101000
38,Male,Bachelor's Degree,Operations Manager,11,119000
34,Male,Bachelor's Degree,Operations Manager,8,101000
38,Male,Bachelor's Degree,Operations Manager,11,119000
34,Male,Bachelor's Degree,Operations Manager,8,101000
38,Male,Bachelor's Degree,Operations Manager,11,119000
36,Female,Bachelor's Degree,Operations Manager,7,91000
38,Male,Bachelor's Degree,Operations Manager,11,119000
34,Male,Bachelor's Degree,Operations Manager,8,104000
38,Male,Bachelor's Degree,Operations Manager,11,119000
34,Male,Bachelor's Degree,Operations Manager,8,104000
38,Male,Bachelor's Degree,Operations Manager,11,119000
34,Male,Bachelor's Degree,Operations Manager,8,104000
38,Male,Bachelor's Degree,Operations Manager,11,119000
34,Male,Bachelor's Degree,Operations Manager,8,104000
38,Male,Bachelor's Degree,Operations Manager,11,119000
34,Male,Bachelor's Degree,Operations Manager,8,104000
38,Male,Bachelor's Degree,Operations Manager,11,119000
34,Male,Bachelor's Degree,Operations Manager,8,104000
38,Male,Bachelor's Degree,Operations Manager,11,119000
34,Male,Bachelor's Degree,Operations Manager,8,104000
38,Male,Bachelor's Degree,Operations Manager,11,119000
48,Male,phd,Principal Engineer,20,170000
36,Male,phd,Principal Scientist,11,120000
33,Male,Master's Degree,Product Designer,6,90000
27,Male,Bachelor's Degree,Product Designer,3,60000
27,Male,Bachelor's Degree,Product Designer,3,60000
27,Male,Bachelor's Degree,Product Designer,3,60000
27,Male,Bachelor's Degree,Product Designer,3,60000
27,Male,Bachelor's Degree,Product Designer,3,60000
27,Male,Bachelor's Degree,Product Designer,3,60000
27,Male,Bachelor's Degree,Product Designer,3,60000
27,Male,Bachelor's Degree,Product Designer,3,60000
28,Male,Bachelor's Degree,Product Designer,3,60000
28,Male,Bachelor's Degree,Product Designer,3,60000
28,Male,Bachelor's Degree,Product Designer,3,60000
28,Male,Bachelor's Degree,Product Designer,3,60000
28,Male,Bachelor's Degree,Product Designer,3,60000
28,Male,Bachelor's Degree,Product Designer,3,60000
28,Male,Bachelor's Degree,Product Designer,3,60000
28,Male,Bachelor's Degree,Product Designer,3,60000
29,Male,Bachelor's Degree,Product Designer,3,60000
29,Male,Bachelor's Degree,Product Designer,3,60000
29,Male,Bachelor's Degree,Product Designer,3,60000
29,Male,Bachelor's Degree,Product Designer,3,60000
29,Male,Bachelor's Degree,Product Designer,3,60000
29,Male,Bachelor's Degree,Product Designer,3,60000
29,Male,Bachelor's Degree,Product Designer,3,60000
29,Male,Bachelor's Degree,Product Designer,3,60000
26,Male,Bachelor's Degree,Product Designer,2,50000
26,Male,Bachelor's Degree,Product Designer,2,50000
26,Male,Bachelor's Degree,Product Designer,2,50000
26,Male,Bachelor's Degree,Product Designer,2,50000
26,Male,Bachelor's Degree,Product Designer,2,50000
26,Male,Bachelor's Degree,Product Designer,2,50000
26,Male,Bachelor's Degree,Product Designer,2,50000
26,Male,Bachelor's Degree,Product Designer,2,50000
26,Male,Bachelor's Degree,Product Designer,1,50000
26,Male,Bachelor's Degree,Product Designer,2,55000
26,Male,Bachelor's Degree,Product Designer,2,55000
26,Male,Bachelor's Degree,Product Designer,2,55000
26,Male,Bachelor's Degree,Product Designer,2,55000
26,Male,Bachelor's Degree,Product Designer,2,55000
26,Male,Bachelor's Degree,Product Designer,2,55000
26,Male,Bachelor's Degree,Product Designer,2,55000
26,Male,Bachelor's Degree,Product Designer,2,55000
26,Male,Bachelor's Degree,Product Designer,1,50000
26,Male,Bachelor's Degree,Product Designer,2,55000
26,Male,Bachelor's Degree,Product Designer,2,55000
26,Male,Bachelor's Degree,Product Designer,2,55000
26,Male,Bachelor's Degree,Product Designer,2,55000
26,Male,Bachelor's Degree,Product Designer,2,55000
26,Male,Bachelor's Degree,Product Designer,2,55000
26,Male,Bachelor's Degree,Product Designer,2,55000
26,Male,Bachelor's Degree,Product Designer,1,50000
26,Male,Bachelor's Degree,Product Designer,2,55000
26,Male,Bachelor's Degree,Product Designer,2,55000
26,Male,Bachelor's Degree,Product Designer,2,55000
26,Male,Bachelor's Degree,Product Designer,2,55000
26,Male,Bachelor's Degree,Product Designer,2,55000
26,Male,Bachelor's Degree,Product Designer,2,55000
26,Male,Bachelor's Degree,Product Designer,2,55000
27,Male,Bachelor's Degree,Product Designer,1,45000
27,Male,Bachelor's Degree,Product Designer,2,55000
27,Male,Bachelor's Degree,Product Designer,2,55000
27,Male,Bachelor's Degree,Product Designer,2,55000
27,Male,Bachelor's Degree,Product Designer,2,55000
27,Male,Bachelor's Degree,Product Designer,2,55000
27,Male,Bachelor's Degree,Product Designer,2,55000
27,Male,Bachelor's Degree,Product Designer,2,55000
27,Male,Bachelor's Degree,Product Designer,2,55000
27,Male,Bachelor's Degree,Product Designer,2,55000
27,Male,Bachelor's Degree,Product Designer,2,55000
27,Male,Bachelor's Degree,Product Designer,2,55000
27,Male,Bachelor's Degree,Product Designer,2,55000
27,Male,Bachelor's Degree,Product Designer,2,55000
27,Male,Bachelor's Degree,Product Designer,2,55000
27,Male,Bachelor's Degree,Product Designer,2,55000
27,Male,Bachelor's Degree,Product Designer,2,55000
42,Female,Master's Degree,Product Manager,12,120000
35,Male,Master's Degree,Product Manager,7,105000
26,Male,Master's Degree,Product Manager,2,120000
32,Male,Bachelor's Degree,Product Manager,7,170000
28,Male,Master's Degree,Product Manager,3,130000
34,Male,Bachelor's Degree,Product Manager,9,185000
28,Male,Master's Degree,Product Manager,3,130000
26,Female,Master's Degree,Product Manager,2,120000
32,Male,Bachelor's Degree,Product Manager,7,170000
28,Male,Master's Degree,Product Manager,3,130000
34,Male,Bachelor's Degree,Product Manager,9,185000
28,Male,Master's Degree,Product Manager,3,130000
26,Female,Master's Degree,Product Manager,2,120000
32,Male,Bachelor's Degree,Product Manager,7,170000
28,Male,Master's Degree,Product Manager,3,130000
34,Male,Bachelor's Degree,Product Manager,9,185000
28,Male,Master's Degree,Product Manager,3,130000
26,Female,Master's Degree,Product Manager,2,120000
32,Male,Bachelor's Degree,Product Manager,7,170000
28,Male,Master's Degree,Product Manager,3,130000
34,Male,Bachelor's Degree,Product Manager,9,185000
28,Male,Master's Degree,Product Manager,3,130000
34,Male,Bachelor's Degree,Product Manager,9,185000
28,Male,Master's Degree,Product Manager,3,130000
26,Female,Master's Degree,Product Manager,2,120000
32,Male,Bachelor's Degree,Product Manager,7,170000
28,Male,Master's Degree,Product Manager,3,130000
34,Male,Bachelor's Degree,Product Manager,9,185000
28,Male,Master's Degree,Product Manager,3,130000
34,Male,Bachelor's Degree,Product Manager,9,185000
28,Male,Master's Degree,Product Manager,3,130000
34,Male,Bachelor's Degree,Product Manager,9,185000
28,Male,Master's Degree,Product Manager,3,130000
34,Male,Bachelor's Degree,Product Manager,9,185000
28,Male,Master's Degree,Product Manager,3,130000
34,Male,Bachelor's Degree,Product Manager,9,185000
27,Female,Bachelor's Degree,Product Manager,4,150000
33,Female,Master's Degree,Product Manager,11,198000
34,Female,Master's Degree,Product Manager,12,196000
30,Female,Bachelor's Degree,Product Manager,5,160000
33,Female,Master's Degree,Product Manager,11,198000
34,Female,Master's Degree,Product Manager,12,196000
27,Female,Bachelor's Degree,Product Manager,4,150000
33,Male,Master's Degree,Product Manager,11,198000
34,Male,Master's Degree,Product Manager,12,196000
33,Female,Master's Degree,Product Manager,11,198000
27,Female,Bachelor's Degree,Product Manager,4,150000
33,Female,Master's Degree,Product Manager,11,198000
34,Female,Master's Degree,Product Manager,12,196000
33,Female,Master's Degree,Product Manager,11,198000
33,Female,Master's Degree,Product Manager,11,198000
33,Female,Master's Degree,Product Manager,11,198000
33,Female,Master's Degree,Product Manager,11,198000
27,Female,Bachelor's Degree,Product Manager,4,150000
33,Female,Master's Degree,Product Manager,11,198000
34,Female,Master's Degree,Product Manager,12,196000
30,Female,Bachelor's Degree,Product Manager,5,160000
33,Female,Master's Degree,Product Manager,11,198000
34,Female,Master's Degree,Product Manager,12,196000
27,Female,Bachelor's Degree,Product Manager,4,150000
33,Male,Master's Degree,Product Manager,11,198000
34,Male,Master's Degree,Product Manager,12,196000
33,Female,Master's Degree,Product Manager,11,198000
27,Female,Bachelor's Degree,Product Manager,4,150000
33,Female,Master's Degree,Product Manager,11,198000
34,Female,Master's Degree,Product Manager,12,196000
33,Female,Master's Degree,Product Manager,11,198000
33,Female,Master's Degree,Product Manager,11,198000
33,Female,Master's Degree,Product Manager,11,198000
24,Female,Bachelor's Degree,Product Manager,3,125000
33,Female,Master's Degree,Product Manager,10,195000
34,Female,Master's Degree,Product Manager,11,196000
30,Female,Bachelor's Degree,Product Manager,5,160000
33,Female,Master's Degree,Product Manager,11,198000
34,Female,Master's Degree,Product Manager,12,196000
27,Female,Bachelor's Degree,Product Manager,4,150000
33,Male,Master's Degree,Product Manager,11,198000
34,Male,Master's Degree,Product Manager,12,196000
33,Female,Master's Degree,Product Manager,11,198000
27,Female,Bachelor's Degree,Product Manager,4,150000
33,Female,Master's Degree,Product Manager,11,198000
34,Female,Master's Degree,Product Manager,12,196000
33,Female,Master's Degree,Product Manager,11,198000
33,Female,Master's Degree,Product Manager,11,198000
33,Female,Master's Degree,Product Manager,11,198000
33,Female,Master's Degree,Product Manager,11,198000
33,Female,Master's Degree,Product Manager,11,198000
33,Female,Master's Degree,Product Manager,11,198000
33,Female,Master's Degree,Product Manager,11,198000
33,Female,Master's Degree,Product Manager,11,198000
33,Female,Master's Degree,Product Manager,11,196000
27,Female,Bachelor's Degree,Product Manager,4,150000
33,Male,Master's Degree,Product Manager,11,198000
33,Female,Master's Degree,Product Manager,11,198000
33,Female,Master's Degree,Product Manager,11,198000
34,Female,Master's Degree,Product Manager,12,196000
33,Female,Master's Degree,Product Manager,11,198000
33,Female,Master's Degree,Product Manager,11,198000
33,Female,Master's Degree,Product Manager,11,198000
33,Female,Master's Degree,Product Manager,11,198000
33,Female,Master's Degree,Product Manager,11,198000
33,Female,Master's Degree,Product Manager,11,198000
33,Female,Master's Degree,Product Manager,11,198000
33,Female,Master's Degree,Product Manager,11,198000
33,Female,Master's Degree,Product Manager,11,198000
33,Female,Master's Degree,Product Manager,11,198000
35,Female,Bachelor's Degree,Product Manager,8,165000
35,Female,Bachelor's Degree,Product Manager,8,170000
33,Female,Master's Degree,Product Manager,11,190000
27,Female,Bachelor's Degree,Product Manager,4,130000
33,Male,Master's Degree,Product Manager,11,195000
33,Female,Master's Degree,Product Manager,11,195000
33,Female,Master's Degree,Product Manager,11,195000
34,Female,Master's Degree,Product Manager,12,190000
33,Female,Master's Degree,Product Manager,11,195000
33,Female,Master's Degree,Product Manager,11,195000
33,Female,Master's Degree,Product Manager,11,195000
33,Female,Master's Degree,Product Manager,11,195000
33,Female,Master's Degree,Product Manager,11,195000
33,Female,Master's Degree,Product Manager,11,195000
33,Female,Master's Degree,Product Manager,11,195000
33,Female,Master's Degree,Product Manager,11,195000
33,Female,Master's Degree,Product Manager,11,195000
33,Female,Master's Degree,Product Manager,11,195000
31,Male,Bachelor's Degree,Product Manager,8,190000
35,Female,Bachelor's Degree,Product Manager,12,190000
37,Male,phd,Product Manager,14,195000
30,Male,Bachelor's Degree,Product Manager,8,185000
35,Female,Bachelor's Degree,Product Manager,12,190000
37,Male,phd,Product Manager,14,195000
30,Male,Bachelor's Degree,Product Manager,8,185000
35,Female,Bachelor's Degree,Product Manager,12,190000
37,Male,phd,Product Manager,14,195000
30,Male,Bachelor's Degree,Product Manager,8,185000
35,Female,Bachelor's Degree,Product Manager,12,190000
37,Male,phd,Product Manager,14,195000
30,Male,Bachelor's Degree,Product Manager,8,185000
35,Female,Bachelor's Degree,Product Manager,12,190000
37,Male,phd,Product Manager,14,195000
30,Male,Bachelor's Degree,Product Manager,8,185000
31,Male,Master's Degree,Product Manager,6,120000
42,Male,Master's Degree,Product Manager,14,180000
32,Male,Master's Degree,Product Manager,7,110000
42,Male,Master's Degree,Product Manager,14,180000
32,Male,Master's Degree,Product Manager,7,110000
42,Male,Master's Degree,Product Manager,14,180000
32,Male,Master's Degree,Product Manager,7,110000
42,Male,Master's Degree,Product Manager,14,180000
32,Male,Master's Degree,Product Manager,7,110000
42,Male,Master's Degree,Product Manager,14,180000
32,Male,Master's Degree,Product Manager,7,110000
42,Male,Master's Degree,Product Manager,14,180000
32,Male,Master's Degree,Product Manager,7,110000
42,Male,Master's Degree,Product Manager,14,180000
29,Female,Bachelor's Degree,Product Manager,4,90000
33,Male,Bachelor's Degree,Product Manager,8,130000
30,Female,Master's Degree,Product Manager,6,110000
36,Male,Master's Degree,Product Manager,10,160000
32,Female,Master's Degree,Product Manager,7,120000
42,Male,Master's Degree,Product Manager,14,180000
32,Male,Master's Degree,Product Manager,7,110000
42,Male,Master's Degree,Product Manager,14,180000
32,Male,Master's Degree,Product Manager,7,110000
42,Male,Master's Degree,Product Manager,14,180000
32,Male,Master's Degree,Product Manager,7,110000
42,Male,Master's Degree,Product Manager,14,180000
32,Male,Master's Degree,Product Manager,7,110000
42,Male,Master's Degree,Product Manager,14,180000
32,Male,Master's Degree,Product Manager,7,110000
42,Male,Master's Degree,Product Manager,14,180000
32,Female,Master's Degree,Product Manager,5,100000
34,Female,Master's Degree,Product Manager,7,120000
42,Male,Master's Degree,Product Manager,14,180000
32,Male,Master's Degree,Product Manager,7,110000
42,Male,Master's Degree,Product Manager,14,180000
32,Male,Master's Degree,Product Manager,7,110000
42,Male,Master's Degree,Product Manager,14,180000
32,Male,Master's Degree,Product Manager,7,110000
42,Male,Master's Degree,Product Manager,14,180000
32,Male,Master's Degree,Product Manager,7,110000
42,Male,Master's Degree,Product Manager,14,180000
32,Male,Master's Degree,Product Manager,7,110000
42,Male,Master's Degree,Product Manager,14,180000
32,Male,Master's Degree,Product Manager,7,110000
42,Male,Master's Degree,Product Manager,14,180000
42,Male,Master's Degree,Product Manager,14,180000
32,Male,Master's Degree,Product Manager,7,110000
42,Male,Master's Degree,Product Manager,14,180000
32,Male,Master's Degree,Product Manager,7,110000
42,Male,Master's Degree,Product Manager,14,180000
32,Male,Master's Degree,Product Manager,7,110000
42,Male,Master's Degree,Product Manager,14,180000
32,Male,Master's Degree,Product Manager,7,110000
42,Male,Master's Degree,Product Manager,14,180000
32,Male,Master's Degree,Product Manager,7,110000
42,Male,Master's Degree,Product Manager,14,180000
32,Male,Master's Degree,Product Manager,7,110000
